Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,SPI > 1 是否保证项目一定按期或提前完工？,不保证。,SPI 是总体工作量效率，不专门测关键路径。关键路径活动仍可能延误。,辨析卡,A,4,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:c5b6ec5c81c1d098f6cc673a,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::4 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,典型偏差和非典型偏差如何区分？,典型偏差会持续影响后续；非典型偏差是一次性、偶然、已解决。,典型常用 EAC=BAC/CPI；非典型常用 EAC=AC+(BAC-EV)。,辨析卡,A,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:8355cb356df075fb6c8f9668,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,EAC 和 ETC 的区别是什么？,EAC 是预计完工总成本；ETC 是从现在到完工还需要的成本。,ETC=EAC-AC。,辨析卡,A,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:bbb49d6b1c96ffa6fb85ae08,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,VAC 和 CV 的区别是什么？,CV 是当前成本偏差；VAC 是完工时预计偏差。,CV=EV-AC，VAC=BAC-EAC。一个看当前，一个看预测。,辨析卡,A,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:d95fd9857b24386af82bd2b8,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,为什么只有 PV 和 AC 不能判断绩效？,因为缺少 EV，不知道实际完成工作的预算价值。,没有 EV，就无法计算 SV、CV、SPI、CPI。,辨析卡,A,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:33a4659e2c6069c33e12fd3e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,下午案例中给出 PV、EV、AC，答题第一步写什么？,先列公式并计算 SV、CV、SPI、CPI。,然后用文字判断：进度提前/滞后、成本节约/超支。不要只写数字。,案例模板卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:0aee20b8aae0cde73fb1917a,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,案例题中如何判断“成本超支”？,优先看 CV<0 或 CPI<1。,表达模板：CV 为负、CPI 小于 1，说明实际花费超过已完成工作的预算价值，项目成本超支。,案例模板卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:e99db65b2e8da0e5b9c9cc14,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,案例题中如何判断“进度落后”？,优先看 SV<0 或 SPI<1。,表达模板：SV 为负、SPI 小于 1，说明实际完成工作的预算价值低于计划值，项目进度落后。,案例模板卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:29b44ebc575e1f6f1f043ef0,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,挣值案例题的完整答题链是什么？,计算指标 → 判断状态 → 预测 EAC/ETC/VAC → 分析原因 → 提出措施。,措施要对应原因，例如范围蔓延走变更控制，效率低做资源优化，关键路径延误考虑赶工/快速跟进。,案例模板卡,B,4,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:991c4824997f54360eea4298,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::4 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,成本控制措施题应从哪些方面组织答案？,影响成本基准变更因素、确保变更获批、监督绩效、记录偏差、防止未批准变更、通知干系人、采取纠偏措施。,用自己的话写也可以，但要具体，避免只写“加强成本管理”。,案例模板卡,B,4,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:8e6c1bd36b573701cec70e86,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::4 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,EVM 指标如何回到管理动作？,先判断偏差方向，再追根因，最后选择进度、成本、范围、变更和沟通措施。,例：SPI<1 可查关键路径和资源效率；CPI<1 可查返工、采购成本、范围蔓延。,案例模板卡,B,4,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:126514ddb5764baf744d6b70,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::4 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：AC 大于 PV 是否一定成本超支？,不一定。,成本是否超支看 EV 与 AC，不是 PV 与 AC。缺 EV 时无法判断。,关键词识别卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:cb645159d666e05f8a83e96d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：CPI < 1 的含义是什么？,成本超支或成本效率低。,不要理解成“完成了 1%”。CPI 是 EV/AC。,关键词识别卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:879267e3bc70ff954033fcb1,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：SPI < 1 的含义是什么？,进度滞后或进度效率低。,SPI 是 EV/PV，不是实际工期/计划工期。,关键词识别卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:8e9c1e699edc615c75931348,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：CV/SV 和 CPI/SPI 的量纲有什么不同？,CV/SV 是货币差值；CPI/SPI 是无量纲指数。,差值看绝对偏差，指数看效率比例。,关键词识别卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:46465f76c12aa662fddcd159,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：EV 是否等于实际成本？,不等于。EV 是实际完成工作的预算价值；AC 才是实际成本。,这是挣值题最常见坑。,关键词识别卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:48b3596de2653efc5362bf2a,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：EAC 公式是不是固定只有一个？,不是。,EAC 取决于未来绩效假设：非典型、典型、重新估算、同时考虑进度成本等。,关键词识别卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:15474a05374e5e10fedb65be,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,陷阱：计算完 EVM 指标，案例题是否就答完了？,没有。,下午案例还要写状态判断、原因分析、预测和管理措施。只写公式通常不够。,关键词识别卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:8a5320db5773a1dd2012442d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 34 题】在项目管理中，采取(34)方法，对项目进度计划实施进行全过程监督和控制是经济和合理的。
A. 会议评审和 MONTE CARLO 分析
B. 项目月报和旁站
C. 进度报告和旁站
D. 挣值管理和会议评审",答案：D,"解析：挣值管理方法提供了一种基于过去的实施结果来预测未来绩效的手段，是对项目进度进行全过程监控的方法之一。 状态评审会议是预先规定的定期进行的交流有关项目信息的事件，例如项目管理组每周的内部例会、每月和客户的例会等。 项目组通过定期召开项目状态评审会议，对项目的重要问题进行专门的讨论。它能突出一些重要项目文件提供的信息，迫使人们正视项目的进展，从而为自己的工作负责。 选项D是对进度进行监控的恰当手段之一。 一项新的国家标准出台，某项目经理意识到新标准中的某些规定将导致其目前负责的一个项目必须重新设定一项技术指标，该项目
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-COST-002 挣值管理与成本绩效分析
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,questions.full.clean.md,未知未知上午 第 34 题 / line 1751,未知-未知-上午-34,未知,未知,上午,34,在项目管理中，采取(34)方法，对项目进度计划实施进行全过程监督和控制是经济和合理的。,"A. 会议评审和 MONTE CARLO 分析
B. 项目月报和旁站
C. 进度报告和旁站
D. 挣值管理和会议评审",D,挣值管理方法提供了一种基于过去的实施结果来预测未来绩效的手段，是对项目进度进行全过程监控的方法之一。 状态评审会议是预先规定的定期进行的交流有关项目信息的事件，例如项目管理组每周的内部例会、每月和客户的例会等。 项目组通过定期召开项目状态评审会议，对项目的重要问题进行专门的讨论。它能突出一些重要项目文件提供的信息，迫使人们正视项目的进展，从而为自己的工作负责。 选项D是对进度进行监控的恰当手段之一。 一项新的国家标准出台，某项目经理意识到新标准中的某些规定将导致其目前负责的一个项目必须重新设定一项技术指标，该项目,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:ea992f1079918008bbc7d35b,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-COST-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【2011上半年上午 第 18 题】在Linux、Unix和苹果的Mac OS操作系统中，系统集成工程师可使用(18)来构建用C、C++和Java等语言编写的软件。
A. GCC
B. VisualStudio.NET
C. Project
D. Visio",答案：A,"解析：GCC是由GNU之父Stallman所开发的linux下及Unix-like系统下的编译器，全称为GNU Compiler Collection，是开源的。目前GCC可以编译的语言包括：C， C++， Objective-C，Fortran， Java. and Ada. 正确选项是""A. GCC""。 按照分布范围对网络进行划分，北京到上海之间的网络属于(19)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-COST-002 挣值管理与成本绩效分析
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,questions.full.clean.md,2011上半年上午 第 18 题 / line 4943,2011-上半年-上午-18,2011,上半年,上午,18,在Linux、Unix和苹果的Mac OS操作系统中，系统集成工程师可使用(18)来构建用C、C++和Java等语言编写的软件。,"A. GCC
B. VisualStudio.NET
C. Project
D. Visio",A,"GCC是由GNU之父Stallman所开发的linux下及Unix-like系统下的编译器，全称为GNU Compiler Collection，是开源的。目前GCC可以编译的语言包括：C， C++， Objective-C，Fortran， Java. and Ada. 正确选项是""A. GCC""。 按照分布范围对网络进行划分，北京到上海之间的网络属于(19)",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:357499cad32f3448de0f2020,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-COST-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 26 题】假设ICBCA_ACCOUNT和CBCA ACCOUNT是用计算机语言定义的两个不同的类。前者代表工商银行账户，后者代表建设银行账户。ZhangSan ICBCAccount t和LiSi_ICBCAccount是用ICBCA ACCOUNT 类定义的两个对象：ZhangSan_CBCAccount 是用CBCA_ACCOUNT 类定义的一个对象。下列说法中错误的是(26)。
A. ZhangSan_ICBCAccount是ICBCA_ACCOUNT类的一个实例
B. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的属性
C. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的状态
D. ZhangSan_CBCAccount和LiSi_ICBCAccount总具有不同的操作",答案：C,"解析：A是活动图，B是用例图，C是部署图，D是顺序图。 因此，本题的正确选项是C。 下列做法符合《招投标法》相关规定的是(28)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-COST-002 挣值管理与成本绩效分析
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,questions.full.clean.md,未知未知上午 第 26 题 / line 5068,未知-未知-上午-26,未知,未知,上午,26,假设ICBCA_ACCOUNT和CBCA ACCOUNT是用计算机语言定义的两个不同的类。前者代表工商银行账户，后者代表建设银行账户。ZhangSan ICBCAccount t和LiSi_ICBCAccount是用ICBCA ACCOUNT 类定义的两个对象：ZhangSan_CBCAccount 是用CBCA_ACCOUNT 类定义的一个对象。下列说法中错误的是(26)。,"A. ZhangSan_ICBCAccount是ICBCA_ACCOUNT类的一个实例
B. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的属性
C. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的状态
D. ZhangSan_CBCAccount和LiSi_ICBCAccount总具有不同的操作",C,A是活动图，B是用例图，C是部署图，D是顺序图。 因此，本题的正确选项是C。 下列做法符合《招投标法》相关规定的是(28),自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:cd0b7671d9c79f1689402ab3,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-COST-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
