Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
B. 大楼跨越距离3500米，建筑总面积80万平方米，区域人员20万人
C. 大楼跨越距离1500米，建筑总面积60万平方米，区域人员60万人
D. 大楼跨越距离2500米，建筑总面积40万平方米，区域人员4万人",D,JMS：Java消息服务，提供企业级消息服务的标准接口； JDBC：Java数据库连接技术，提供访问数据库的标准接口； RMI-IIOP：提供应用程序的通信接口。 EJB：实现应用中关键的业务逻辑，创建基于构件的企业级应用程序。EJB在应用服务器的EJB容器内运行，由容器提供所有基本的中间层服务，如事务管理、安全、远程客户连接、生命周期管理和数据库连接缓冲等； 本题的正确选项是D。 假设ICBCA_ACCOUNT和CBCA ACCOUNT是用计算机语言定义的两个不同的类。前者代表工商银行账户，后者代表建设银行账户,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:45cca8e10f5bcf6365876da2,ruankao ruankao::anki_build::20260520_221409 ruankao::cross_topic ruankao::difficulty::3 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-CROSS-001 ruankao::trap ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 26 题】假设ICBCA_ACCOUNT和CBCA ACCOUNT是用计算机语言定义的两个不同的类。前者代表工商银行账户，后者代表建设银行账户。ZhangSan ICBCAccount t和LiSi_ICBCAccount是用ICBCA ACCOUNT 类定义的两个对象：ZhangSan_CBCAccount 是用CBCA_ACCOUNT 类定义的一个对象。下列说法中错误的是(26)。
A. ZhangSan_ICBCAccount是ICBCA_ACCOUNT类的一个实例
B. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的属性
C. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的状态
D. ZhangSan_CBCAccount和LiSi_ICBCAccount总具有不同的操作",答案：C,"解析：A是活动图，B是用例图，C是部署图，D是顺序图。 因此，本题的正确选项是C。 下列做法符合《招投标法》相关规定的是(28)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-COST-002 挣值管理与成本绩效分析
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,questions.full.clean.md,未知未知上午 第 26 题 / line 5068,未知-未知-上午-26,未知,未知,上午,26,假设ICBCA_ACCOUNT和CBCA ACCOUNT是用计算机语言定义的两个不同的类。前者代表工商银行账户，后者代表建设银行账户。ZhangSan ICBCAccount t和LiSi_ICBCAccount是用ICBCA ACCOUNT 类定义的两个对象：ZhangSan_CBCAccount 是用CBCA_ACCOUNT 类定义的一个对象。下列说法中错误的是(26)。,"A. ZhangSan_ICBCAccount是ICBCA_ACCOUNT类的一个实例
B. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的属性
C. ZhangSan_ICBCAccount和LiSi_ICBCAccount总具有相同的状态
D. ZhangSan_CBCAccount和LiSi_ICBCAccount总具有不同的操作",C,A是活动图，B是用例图，C是部署图，D是顺序图。 因此，本题的正确选项是C。 下列做法符合《招投标法》相关规定的是(28),自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:cd0b7671d9c79f1689402ab3,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-COST-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 28 题】下列做法符合《招投标法》相关规定的是(28)。
A. 某项目的招标文件中详细介绍了招标人的名称和地址、招标项目的性质、数量、实施地点和时间、评标委员会组成名单以及获取招标文件的办法等事项
B. 投标监督员有权对标书的密封情况进行检查，投标人之间也可以相互检查标书的密封情况
C. 某项目在截止时间前仅收到了两份投标文件，招标人直至收到第三份投标文件后才宣布开标
D. 某企业在中标之后，将主体工程分为三个部分，并将其中两个部分分别承包给其他单位解析 这题容易啊，正确选项是B。 甲乙两个公司在项目实施过程中，对合同的生效时间产生了分歧。仲裁机构调查时发现以下事实：①双方签署的合同上并没有对合同的生效日期做出规定：②双方签署合同的过程如下：乙公司在拟定好合同文本并签署后以邮寄的方式寄给甲公司，信封上盖有乙公司所在地邮局3月18日的邮戳，甲公司于3月20日收到合同文本，甲公司签署合同后，将合同回寄给乙公司，信封带有甲公司所在地3月22日的邮戳，乙公司于3月25日收到合同。仲裁机构应判定(29)作为合同生效的日期。",答案：B,"解析：""信封上盖有乙公司所在地邮局3月18日的邮戳""表示了乙方的承诺日期，""信封带有甲公司所在地3月22日的邮戳"" 表示了甲方的承诺日期。 因此，本题的正确选项是""C.3月22日""。 2011年1月28日国务院印发《国务院关于印发进一步鼓励软件产业和集成电路产业发展的若干政策的通知》(国发〔2011)4号，以下简称""国发4号文件"")。其中，第二十八条内容如下： ""进一步推进软件正版化工作，探索建立长效机制。凡在我国境内销售的计算机(大型计算机、服务器、微型计算机和笔记本电脑)所预装软件必须为正版软件，禁止预装非正版软件
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：合同
关联专题：T-PROC-001 合同类型、风险分配与采购决策
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,questions.full.clean.md,未知未知上午 第 28 题 / line 5092,未知-未知-上午-28,未知,未知,上午,28,下列做法符合《招投标法》相关规定的是(28)。,"A. 某项目的招标文件中详细介绍了招标人的名称和地址、招标项目的性质、数量、实施地点和时间、评标委员会组成名单以及获取招标文件的办法等事项
B. 投标监督员有权对标书的密封情况进行检查，投标人之间也可以相互检查标书的密封情况
C. 某项目在截止时间前仅收到了两份投标文件，招标人直至收到第三份投标文件后才宣布开标
D. 某企业在中标之后，将主体工程分为三个部分，并将其中两个部分分别承包给其他单位解析 这题容易啊，正确选项是B。 甲乙两个公司在项目实施过程中，对合同的生效时间产生了分歧。仲裁机构调查时发现以下事实：①双方签署的合同上并没有对合同的生效日期做出规定：②双方签署合同的过程如下：乙公司在拟定好合同文本并签署后以邮寄的方式寄给甲公司，信封上盖有乙公司所在地邮局3月18日的邮戳，甲公司于3月20日收到合同文本，甲公司签署合同后，将合同回寄给乙公司，信封带有甲公司所在地3月22日的邮戳，乙公司于3月25日收到合同。仲裁机构应判定(29)作为合同生效的日期。",B,"""信封上盖有乙公司所在地邮局3月18日的邮戳""表示了乙方的承诺日期，""信封带有甲公司所在地3月22日的邮戳"" 表示了甲方的承诺日期。 因此，本题的正确选项是""C.3月22日""。 2011年1月28日国务院印发《国务院关于印发进一步鼓励软件产业和集成电路产业发展的若干政策的通知》(国发〔2011)4号，以下简称""国发4号文件"")。其中，第二十八条内容如下： ""进一步推进软件正版化工作，探索建立长效机制。凡在我国境内销售的计算机(大型计算机、服务器、微型计算机和笔记本电脑)所预装软件必须为正版软件，禁止预装非正版软件",自动解析未逐项展开；保留原选项供刷题排除。,合同,sha256:4ef88ac202a392cc098162da,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-PROC-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 30 题】根据我国有关法规并结合上述文字，下列说法错误的是(30)。
A. 国发4号文件重视推进软件正版化，并引导企业和社会公众使用正版软件
B. 我国现行《中华人民共和国著作权法》对""预装软件""的版权问题没有作为独立的部分专门规定：国发4号文件从国家政策的层面，对""预装软件""的问题明确了要求，维护软件著作权人的权利
C. 每位公民都有自觉使用正版软件的义务，如果明知购买的笔记本电脑里预装的软件是盗版软件并坚持使用，购买人要承担侵权责任
D. 各单位应购买和使用取得软件著作权人授权的正版软件，不得使用盗版软件，并应根据软件的授权用户数量安装使用，不得超越其授权数量使用软件。一旦购买正版软件，其升级可不受版权限制。采取非正当渠道升级的，也不应视为盗版",答案：D,"解析：正版软件的升级版也要受版权限制。因此本题的正确选项是D。 在某企业承建的一个信息系统集成项目中，建设方注重交付时间和质量，承建方公司老总注重项目利润，质量监控部经理注重项目的质量，人力资源部经理注重项目人力使用效率。下列围绕项目干系人管理的叙述错误的是(31)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-INFO-001 信息化、信息系统生命周期与系统集成基础
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 30 题 / line 5119,未知-未知-上午-30,未知,未知,上午,30,根据我国有关法规并结合上述文字，下列说法错误的是(30)。,"A. 国发4号文件重视推进软件正版化，并引导企业和社会公众使用正版软件
B. 我国现行《中华人民共和国著作权法》对""预装软件""的版权问题没有作为独立的部分专门规定：国发4号文件从国家政策的层面，对""预装软件""的问题明确了要求，维护软件著作权人的权利
C. 每位公民都有自觉使用正版软件的义务，如果明知购买的笔记本电脑里预装的软件是盗版软件并坚持使用，购买人要承担侵权责任
D. 各单位应购买和使用取得软件著作权人授权的正版软件，不得使用盗版软件，并应根据软件的授权用户数量安装使用，不得超越其授权数量使用软件。一旦购买正版软件，其升级可不受版权限制。采取非正当渠道升级的，也不应视为盗版",D,正版软件的升级版也要受版权限制。因此本题的正确选项是D。 在某企业承建的一个信息系统集成项目中，建设方注重交付时间和质量，承建方公司老总注重项目利润，质量监控部经理注重项目的质量，人力资源部经理注重项目人力使用效率。下列围绕项目干系人管理的叙述错误的是(31),自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:18cd466f164a5bd993fa05e7,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 31 题】在某企业承建的一个信息系统集成项目中，建设方注重交付时间和质量，承建方公司老总注重项目利润，质量监控部经理注重项目的质量，人力资源部经理注重项目人力使用效率。下列围绕项目干系人管理的叙述错误的是(31)。
A. 各项目干系人的目标可能是相互矛盾的
B. 在项目不同阶段，干系人的要求要有不同的优先级别
C. 重点考虑客户要求，人力资源部经理意见可忽略
D. 当质量、进度、成本目标发生矛盾时，项目经理要进行平衡",答案：C,"解析：人力资源部经理作为职能部门主管为项目提供所需的人力资源，是项目的重要干系人之一，他关注人力使用效率是正当职业行为。干系人之间的需求有时可能会冲突和矛盾，项目经理任务之一是协调和平衡主要干系人之间的需求，而不仅仅为了满足某一干系人而去损害其他干系人的正当要求。 本题的正确选项是C。 下列关于项目管理过程组的叙述，不正确的是(32)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：干系人
关联专题：T-COM-001 沟通渠道计算与干系人参与管理
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,questions.full.clean.md,未知未知上午 第 31 题 / line 5132,未知-未知-上午-31,未知,未知,上午,31,在某企业承建的一个信息系统集成项目中，建设方注重交付时间和质量，承建方公司老总注重项目利润，质量监控部经理注重项目的质量，人力资源部经理注重项目人力使用效率。下列围绕项目干系人管理的叙述错误的是(31)。,"A. 各项目干系人的目标可能是相互矛盾的
B. 在项目不同阶段，干系人的要求要有不同的优先级别
C. 重点考虑客户要求，人力资源部经理意见可忽略
D. 当质量、进度、成本目标发生矛盾时，项目经理要进行平衡",C,人力资源部经理作为职能部门主管为项目提供所需的人力资源，是项目的重要干系人之一，他关注人力使用效率是正当职业行为。干系人之间的需求有时可能会冲突和矛盾，项目经理任务之一是协调和平衡主要干系人之间的需求，而不仅仅为了满足某一干系人而去损害其他干系人的正当要求。 本题的正确选项是C。 下列关于项目管理过程组的叙述，不正确的是(32),自动解析未逐项展开；保留原选项供刷题排除。,干系人,sha256:b6827c4c9f3e4260a22dc3f4,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-COM-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 32 题】下列关于项目管理过程组的叙述，不正确的是(32)。
A. 启动过程组一定义和细化目标，规划最佳的行动方案即从各种备选的方案中选取最优方案，以实现项目或阶段所承担的目标范围
B. 执行过程组一整合人员和其它的资源，在项目的生命周期或某个阶段执行项目管理计划
C. 监督过程组且一要求定期测量和监控进展，识别与项目管理计划的偏差，以便在必要时采取纠正措施，确保项目或阶段目标达成
D. 收尾过程组一正式接受产品、服务或工作成果，有序地结束项目或阶段",答案：A,"解析：启动过程组的任务是：定义并批准项目或阶段。 计划编制过程组的任务是：定义和细化目标，规划最佳的行动方案即从各种被选方案中选择最优方案，以实现项目或阶段所承担的目标和范围。 因此，本题不正确的选项是A。 某集成项目包括应用软件开发和现场系统集成。软件开发团队负责软件开发以及参与现场软件安装调试工作。根据项目生命周期的有关知识，下列说法中正确的是(33)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-INT-004 整体变更控制与 CCB
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,整体管理,T-INT-004,整体变更控制与 CCB,questions.full.clean.md,未知未知上午 第 32 题 / line 5147,未知-未知-上午-32,未知,未知,上午,32,下列关于项目管理过程组的叙述，不正确的是(32)。,"A. 启动过程组一定义和细化目标，规划最佳的行动方案即从各种备选的方案中选取最优方案，以实现项目或阶段所承担的目标范围
B. 执行过程组一整合人员和其它的资源，在项目的生命周期或某个阶段执行项目管理计划
C. 监督过程组且一要求定期测量和监控进展，识别与项目管理计划的偏差，以便在必要时采取纠正措施，确保项目或阶段目标达成
D. 收尾过程组一正式接受产品、服务或工作成果，有序地结束项目或阶段",A,启动过程组的任务是：定义并批准项目或阶段。 计划编制过程组的任务是：定义和细化目标，规划最佳的行动方案即从各种被选方案中选择最优方案，以实现项目或阶段所承担的目标和范围。 因此，本题不正确的选项是A。 某集成项目包括应用软件开发和现场系统集成。软件开发团队负责软件开发以及参与现场软件安装调试工作。根据项目生命周期的有关知识，下列说法中正确的是(33),自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:10c7989186972fc7bae9e935,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::整体管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INT-004 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 33 题】某集成项目包括应用软件开发和现场系统集成。软件开发团队负责软件开发以及参与现场软件安装调试工作。根据项目生命周期的有关知识，下列说法中正确的是(33)。
A. 软件开发团队负责人可以把软件开发和现场安装调试视为两个不同的项目，分别包括各自不同的明显阶段
B. 在软件需求得到确认前不能进行软件开发
C. 按照启动、计划、执行、监督和收尾来划分集成项目生命周期是最合适的
D. 在该项目内部只能有一个生命周期模型",答案：A,"解析：站在软件开发团队负责人立场，他可以把软件开发和现场安装调试视为两个不同的项目，分别包括各自不同的明显阶段。 本题的正确选项是A。 以下关于企业组织类别的描述，正确的是(34)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-INFO-001 信息化、信息系统生命周期与系统集成基础
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,信息化与系统集成基础,T-INFO-001,信息化、信息系统生命周期与系统集成基础,questions.full.clean.md,未知未知上午 第 33 题 / line 5164,未知-未知-上午-33,未知,未知,上午,33,某集成项目包括应用软件开发和现场系统集成。软件开发团队负责软件开发以及参与现场软件安装调试工作。根据项目生命周期的有关知识，下列说法中正确的是(33)。,"A. 软件开发团队负责人可以把软件开发和现场安装调试视为两个不同的项目，分别包括各自不同的明显阶段
B. 在软件需求得到确认前不能进行软件开发
C. 按照启动、计划、执行、监督和收尾来划分集成项目生命周期是最合适的
D. 在该项目内部只能有一个生命周期模型",A,站在软件开发团队负责人立场，他可以把软件开发和现场安装调试视为两个不同的项目，分别包括各自不同的明显阶段。 本题的正确选项是A。 以下关于企业组织类别的描述，正确的是(34),自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:910f2b272da850ef3772445f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::信息化与系统集成基础 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-INFO-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 34 题】以下关于企业组织类别的描述，正确的是(34)。
A. 职能型组织中不会有项目组织
B. 职能型组织和项目型组织中，具体项目运作方式完全不同
C. 通常把企业组织类型分为职能型和项目型
D. 活动资源日历",答案：B,"解析：许多组织把需求分为项目需求和产品需求。项目需求包括商业需求、项目管理需求、交付需求等。产品需求则包括技术需求、安全需求、性能需求等。 如果把该WBS的第一层模块""确定需求""，可以理解为""确定项目需求和产品需求""。那么""确定总体需求""可以理解为""确定需项目需求""，而下面的模块""确定(37)""可以理解为""确定产品需求"" 因此，本题正确选项为A。 以上是依据PMBOK2008来解释的。下面按通常的理解来解释： 该WBS的第一层模块""确定需求""，可以分为""确定总体需求""和""确定需求规格说明书""。因此本题的正确选项为""B.
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-CROSS-001 高频跨域概念辨析与易错点
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,综合专题与跨域辨析,T-CROSS-001,高频跨域概念辨析与易错点,questions.full.clean.md,未知未知上午 第 34 题 / line 5179,未知-未知-上午-34,未知,未知,上午,34,以下关于企业组织类别的描述，正确的是(34)。,"A. 职能型组织中不会有项目组织
B. 职能型组织和项目型组织中，具体项目运作方式完全不同
C. 通常把企业组织类型分为职能型和项目型
D. 活动资源日历",B,"许多组织把需求分为项目需求和产品需求。项目需求包括商业需求、项目管理需求、交付需求等。产品需求则包括技术需求、安全需求、性能需求等。 如果把该WBS的第一层模块""确定需求""，可以理解为""确定项目需求和产品需求""。那么""确定总体需求""可以理解为""确定需项目需求""，而下面的模块""确定(37)""可以理解为""确定产品需求"" 因此，本题正确选项为A。 以上是依据PMBOK2008来解释的。下面按通常的理解来解释： 该WBS的第一层模块""确定需求""，可以分为""确定总体需求""和""确定需求规格说明书""。因此本题的正确选项为""B.",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:4b468f639e723401874b4f3c,ruankao ruankao::anki_build::20260520_221409 ruankao::cross_topic ruankao::difficulty::3 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-CROSS-001 ruankao::trap ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 38 题】在某信息系统建设项目中，以下做法不正确的是(38)。
A. 项目经理没有制定单独的范围管理计划，而是在项目管理计划中进行了说明
B. 进行范围定义的主要工作是确定产生所交付信息系统的过程并把结果记录下来
C. 范围定义完成后，项目经理就开始进行WBS分解
D. WBS分解完成后，所有的项目活动被直接分解到工作包，项目组成员马上按照WBS的活动开展自己的工作",答案：D,"解析：选项D中的""所有的项目活动被直接分解到工作包，项目组成员马上按照WBS的活动开展自己的工作""是不正确的，得到WBS后，至少还得活动定义、排序、资源估算、历时估算、制定进度计划，然后还有考虑分工等，才能开展自己的工作。 以下关于范围变更的说法错误的是(39)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：WBS
关联专题：T-SCOPE-002 WBS、工作包、WBS 字典与范围基准
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,questions.full.clean.md,未知未知上午 第 38 题 / line 5240,未知-未知-上午-38,未知,未知,上午,38,在某信息系统建设项目中，以下做法不正确的是(38)。,"A. 项目经理没有制定单独的范围管理计划，而是在项目管理计划中进行了说明
B. 进行范围定义的主要工作是确定产生所交付信息系统的过程并把结果记录下来
C. 范围定义完成后，项目经理就开始进行WBS分解
D. WBS分解完成后，所有的项目活动被直接分解到工作包，项目组成员马上按照WBS的活动开展自己的工作",D,"选项D中的""所有的项目活动被直接分解到工作包，项目组成员马上按照WBS的活动开展自己的工作""是不正确的，得到WBS后，至少还得活动定义、排序、资源估算、历时估算、制定进度计划，然后还有考虑分工等，才能开展自己的工作。 以下关于范围变更的说法错误的是(39)",自动解析未逐项展开；保留原选项供刷题排除。,WBS,sha256:75f44718471c8b602a3258c1,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 39 题】以下关于范围变更的说法错误的是(39)。
A. 范围变更是不可避免的，范围变更如果不加以控制可能引起范围蔓延。
B. 客户对产品的需求发生变化其实就是一种范围变更
C. 范围变更过程中应多让客户参与，以免后期进行范围确认时发生问题
D. 范围变更控制流程与整体变更控制流程应分开设计，确保项目发生范围变更时遵从范围变更控制流程，由于范围变更引起了其他变更时遵从整体变更流程",答案：D,"解析：C. 风险因素及对策""和"""" D. 经济可行性""。 但没有提到""B.运行环境可行性"" 。 关于项目的可行性研究，以下论述中不正确的是(41)
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：变更
关联专题：T-SCOPE-002 WBS、工作包、WBS 字典与范围基准
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,questions.full.clean.md,未知未知上午 第 39 题 / line 5253,未知-未知-上午-39,未知,未知,上午,39,以下关于范围变更的说法错误的是(39)。,"A. 范围变更是不可避免的，范围变更如果不加以控制可能引起范围蔓延。
B. 客户对产品的需求发生变化其实就是一种范围变更
C. 范围变更过程中应多让客户参与，以免后期进行范围确认时发生问题
D. 范围变更控制流程与整体变更控制流程应分开设计，确保项目发生范围变更时遵从范围变更控制流程，由于范围变更引起了其他变更时遵从整体变更流程",D,"C. 风险因素及对策""和"""" D. 经济可行性""。 但没有提到""B.运行环境可行性"" 。 关于项目的可行性研究，以下论述中不正确的是(41)",自动解析未逐项展开；保留原选项供刷题排除。,变更,sha256:0971b31beeea44cc4cb6ff66,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 41 题】关于项目的可行性研究，以下论述中不正确的是(41)。
A. 项目的初步可行性研究和详细可行性研究的主要内容基本相同
B. 初步可行性研究的结论包括四种：肯定，立即上马；肯定，进入详细可行性研究；展开专题研究：否定，项目下马
C. 初步可行性研究的方法很多，如：经济评论法、市场预测法、投资估算法、增量净效益法等
D. 详细可行性分析的内容包含有项目的经济和社会效益分析",答案：C,"解析：这题考的是招投标法，题干应改为""(43)包括了上述过程中不正确的陈述""。 根据招投标法： 第二十四条招标人应当确定投标人编制投标文件所需要的合理时间：但是，依法必须进行招标的项目，自招标文件开始发出之日起至投标人提交投标文件截止之日止，最短不得少于二十日。 第三十七条评标由招标人依法组建的评标委员会负责。 依法必须进行招标的项目，其评标委员会由招标人的代表和有关技术、经济等方面的专家组成，成员人数为五人以上单数，其中技术、经济等方面的专家不得少于成员总数的三分之二。投标保证金(Bidbond)，是指投标人按照招标
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-CROSS-001 高频跨域概念辨析与易错点
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,综合专题与跨域辨析,T-CROSS-001,高频跨域概念辨析与易错点,questions.full.clean.md,未知未知上午 第 41 题 / line 5281,未知-未知-上午-41,未知,未知,上午,41,关于项目的可行性研究，以下论述中不正确的是(41)。,"A. 项目的初步可行性研究和详细可行性研究的主要内容基本相同
B. 初步可行性研究的结论包括四种：肯定，立即上马；肯定，进入详细可行性研究；展开专题研究：否定，项目下马
C. 初步可行性研究的方法很多，如：经济评论法、市场预测法、投资估算法、增量净效益法等
D. 详细可行性分析的内容包含有项目的经济和社会效益分析",C,"这题考的是招投标法，题干应改为""(43)包括了上述过程中不正确的陈述""。 根据招投标法： 第二十四条招标人应当确定投标人编制投标文件所需要的合理时间：但是，依法必须进行招标的项目，自招标文件开始发出之日起至投标人提交投标文件截止之日止，最短不得少于二十日。 第三十七条评标由招标人依法组建的评标委员会负责。 依法必须进行招标的项目，其评标委员会由招标人的代表和有关技术、经济等方面的专家组成，成员人数为五人以上单数，其中技术、经济等方面的专家不得少于成员总数的三分之二。投标保证金(Bidbond)，是指投标人按照招标",自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:2d827d9cf0ad47cc6a559b6d,ruankao ruankao::anki_build::20260520_221409 ruankao::cross_topic ruankao::difficulty::3 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-CROSS-001 ruankao::trap ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 44 题】某企业在招标时，首先通过某种资格审查选择部分供应商，并以邮件问询的方式确定它们是否有兴趣参与竞标，然后将采购文件包发给所有有兴趣的供应商，并对供应商反馈的投标文件进行评估，最终将中标消息通知给中标的供应商。以下关于本次招标过程的判断，正确的是(44)。
A. 项目招标之前该企业不应当事先进行资格筛选
B. 意见征询不应通过邮件的方式进行
C. 中标结果不应仅凭评估分数确定
