deck,note_type,front,back,extra,card_type,importance,difficulty,exam_use,knowledge_domain,source_topic_id,source_topic_name,source_ids,source_file,source_heading,source_excerpt,related_question_ids,related_topic_ids,question_id,question_year,question_session,question_part,question_number,question_parse_confidence,explanation_source,checksum,tags,quality_score,quality_status,quality_notes
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,题干出现哪些信号时，应想到“定性/定量风险分析、EMV 与决策树”？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>围绕“定性/定量风险分析、EMV 与决策树”的对象、动作、输出物、责任主体和常见陷阱定位考点。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>围绕“定性/定量风险分析、EMV 与决策树”的对象、动作、输出物、责任主体和常见陷阱定位考点。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0001：定性/定量风险分析、EMV 与决策树；T-RISK-002｜定性/定量风险分析、EMV 与决策树 本专题用于学习&quot;项目风险管理&quot;中最容易出计算题和辨析题的一组核心内容：定性风险分析（概率影响矩阵）、定量风险分析、预期货币价值（EMV）、决策树分析、敏感性分析、龙卷风图。它们不是孤立分析技术，而是围绕一个核心问题展开：在识别出风险之后，如何用结构化的方法决定</div>
</div>",关键词识别卡,B,3,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0001,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,定性/定量风险分析、EMV 与决策树,"T-RISK-002｜定性/定量风险分析、EMV 与决策树 本专题用于学习""项目风险管理""中最容易出计算题和辨析题的一组核心内容：定性风险分析（概率影响矩阵）、定量风险分析、预期货币价值（EMV）、决策树分析、敏感性分析、龙卷风图。它们不是孤立分析技术，而是围绕一个核心问题展开：在识别出风险之后，如何用结构化的方法决定哪些风险最值得关注、需要什么样的应对策略？",,,,,,,,,,sha256:67f02456304132c89c794fab,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::关键词识别卡,100,final,通过内容、来源和工程门禁
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,定性/定量风险分析、EMV 与决策树类案例通常应从哪些角度答？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>先从题干事实定位“定性/定量风险分析、EMV 与决策树”相关管理缺口，再写原因、影响、纠正措施、预防措施和需更新的文件。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>先从题干事实定位“定性/定量风险分析、EMV 与决策树”相关管理缺口，再写原因、影响、纠正措施、预防措施和需更新的文件。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0002：定性/定量风险分析、EMV 与决策树 &gt; 先看这个专题的主线；先看这个专题的主线 风险管理中最容易被跳过的环节就是&quot;分析&quot;。很多项目识别完风险就直接去&quot;想对策&quot;，缺少了系统化分析——哪些风险影响最大？</div>
</div>",案例模板卡,B,3,下午案例,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0002,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,定性/定量风险分析、EMV 与决策树 > 先看这个专题的主线,"先看这个专题的主线 风险管理中最容易被跳过的环节就是""分析""。很多项目识别完风险就直接去""想对策""，缺少了系统化分析——哪些风险影响最大？",,,,,,,,,,sha256:e06649aaa3287407124de763,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::下午案例 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::案例模板卡,84,final,通过内容、来源和工程门禁；源材料自动扩展卡，建议后续人工润色
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,定性/定量风险分析、EMV 与决策树中，定性/定量风险分析、EMV 与决策树的考试判断要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>先看这个专题的主线 风险管理中最容易被跳过的环节就是&quot;分析&quot;。很多项目识别完风险就直接去&quot;想对策&quot;，缺少了系统化分析——哪些风险影响最大？</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>先看这个专题的主线 风险管理中最容易被跳过的环节就是&quot;分析&quot;。很多项目识别完风险就直接去&quot;想对策&quot;，缺少了系统化分析——哪些风险影响最大？。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0002：定性/定量风险分析、EMV 与决策树 &gt; 先看这个专题的主线；先看这个专题的主线 风险管理中最容易被跳过的环节就是&quot;分析&quot;。很多项目识别完风险就直接去&quot;想对策&quot;，缺少了系统化分析——哪些风险影响最大？</div>
</div>",公式卡,C,3,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0002,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,定性/定量风险分析、EMV 与决策树 > 先看这个专题的主线,"先看这个专题的主线 风险管理中最容易被跳过的环节就是""分析""。很多项目识别完风险就直接去""想对策""，缺少了系统化分析——哪些风险影响最大？",,,,,,,,,,sha256:92e19ad6830f5695517f5e67,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::C ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,84,final,通过内容、来源和工程门禁；源材料自动扩展卡，建议后续人工润色
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,定性/定量风险分析、EMV 与决策树中，定性风险分析的考试判断要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>定性风险分析：概率和影响矩阵 [定义｜定性风险分析] 通过评估单个风险的概率和影响，对风险进行优先级排序，为后续分析或行动提供基础的过程。它关注的是&quot;哪些风险最重要&quot;。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>定性风险分析：概率和影响矩阵 [定义｜定性风险分析] 通过评估单个风险的概率和影响，对风险进行优先级排序，为后续分析或行动提供基础的过程。它关注的是&quot;哪些风险最重要&quot;。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、评估、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0003：定性/定量风险分析、EMV 与决策树 &gt; 定性风险分析：概率和影响矩阵；定性风险分析：概率和影响矩阵 [定义｜定性风险分析] 通过评估单个风险的概率和影响，对风险进行优先级排序，为后续分析或行动提供基础的过程。它关注的是&quot;哪些风险最重要&quot;。</div>
</div>",公式卡,C,3,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0003,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,定性/定量风险分析、EMV 与决策树 > 定性风险分析：概率和影响矩阵,"定性风险分析：概率和影响矩阵 [定义｜定性风险分析] 通过评估单个风险的概率和影响，对风险进行优先级排序，为后续分析或行动提供基础的过程。它关注的是""哪些风险最重要""。",,,,,,,,,,sha256:91fd0c7d6c4d1de60ac347d5,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::C ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,84,final,通过内容、来源和工程门禁；源材料自动扩展卡，建议后续人工润色
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,定性/定量风险分析、EMV 与决策树中，定量风险分析的考试判断要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>定量风险分析：从&quot;大小&quot;到&quot;多少&quot; [定义｜定量风险分析] 就已识别的单个风险对项目整体目标的影响进行量化分析的过程。它的输出是量化的风险信息，用于支持决策。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>定量风险分析：从&quot;大小&quot;到&quot;多少&quot; [定义｜定量风险分析] 就已识别的单个风险对项目整体目标的影响进行量化分析的过程。它的输出是量化的风险信息，用于支持决策。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0004：定性/定量风险分析、EMV 与决策树 &gt; 定量风险分析：从&quot;大小&quot;到&quot;多少&quot;；定量风险分析：从&quot;大小&quot;到&quot;多少&quot; [定义｜定量风险分析] 就已识别的单个风险对项目整体目标的影响进行量化分析的过程。它的输出是量化的风险信息，用于支持决策。</div>
</div>",公式卡,C,3,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0004,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,"定性/定量风险分析、EMV 与决策树 > 定量风险分析：从""大小""到""多少""","定量风险分析：从""大小""到""多少"" [定义｜定量风险分析] 就已识别的单个风险对项目整体目标的影响进行量化分析的过程。它的输出是量化的风险信息，用于支持决策。",,,,,,,,,,sha256:0439a5ab76048f418c8c8ffb,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::C ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,84,final,通过内容、来源和工程门禁；源材料自动扩展卡，建议后续人工润色
软考::系统集成项目管理工程师::专题学习::10_干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV与决策树,RuankaoTopicCard,定性/定量风险分析、EMV 与决策树中，EMV的考试判断要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>EMV：预期货币价值 [定义＋公式｜EMV 预期货币价值] EMV = 概率 × 影响（金额） EMV 用于计算一个风险事件的&quot;期望损失&quot;或&quot;期望收益&quot;。它不是一定会发生的金额，而是考虑概率后的加权平均值。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>EMV：预期货币价值 [定义＋公式｜EMV 预期货币价值] EMV = 概率 × 影响（金额） EMV 用于计算一个风险事件的&quot;期望损失&quot;或&quot;期望收益&quot;。它不是一定会发生的金额，而是考虑概率后的加权平均值。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先写公式，再代入数字，最后写文字判断。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、EMV</div>
<div class=""section-title"">【关联专题】</div>
<div>T-RISK-002 定性/定量风险分析、EMV 与决策树</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-RISK-002-0005：定性/定量风险分析、EMV 与决策树 &gt; 定量风险分析：从&quot;大小&quot;到&quot;多少&quot; &gt; EMV：预期货币价值；EMV：预期货币价值 [定义＋公式｜EMV 预期货币价值] EMV = 概率 × 影响（金额） EMV 用于计算一个风险事件的&quot;期望损失&quot;或&quot;期望收益&quot;。它不是一定会发生的金额，而是考虑概率后的加权平均值。</div>
</div>",公式卡,C,3,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,SRC-T-RISK-002-0005,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,"定性/定量风险分析、EMV 与决策树 > 定量风险分析：从""大小""到""多少"" > EMV：预期货币价值","EMV：预期货币价值 [定义＋公式｜EMV 预期货币价值] EMV = 概率 × 影响（金额） EMV 用于计算一个风险事件的""期望损失""或""期望收益""。它不是一定会发生的金额，而是考虑概率后的加权平均值。",,,,,,,,,,sha256:2ff4f2395b26f4b6f1893727,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::C ruankao::source_grounded ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,84,final,通过内容、来源和工程门禁；源材料自动扩展卡，建议后续人工润色
软考::系统集成项目管理工程师::专题学习::11_采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,合同类型、风险分配与采购决策的核心区别或边界是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>T-PROC-001｜合同类型、风险分配与采购决策 本专题用于学习&quot;项目采购管理&quot;中最容易出选择题和辨析题的一组核心内容：固定总价合同、成本补偿合同、工料合同、合同类型与风险分配的关系、自制与外购分析。它们不是孤立法条，而是围绕一个核心问题展开：在买方和卖方之间，谁承担更多的风险？</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>T-PROC-001｜合同类型、风险分配与采购决策 本专题用于学习&quot;项目采购管理&quot;中最容易出选择题和辨析题的一组核心内容：固定总价合同、成本补偿合同、工料合同、合同类型与风险分配的关系、自制与外购分析。它们不是孤立法条，而是围绕一个核心问题展开：在买方和卖方之间，谁承担更多的风险？。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>先判断对象、责任主体、时间点和输出物，再排除张冠李戴的选项。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、问题、合同</div>
<div class=""section-title"">【关联专题】</div>
<div>T-PROC-001 合同类型、风险分配与采购决策</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-PROC-001-0001：合同类型、风险分配与采购决策；T-PROC-001｜合同类型、风险分配与采购决策 本专题用于学习&quot;项目采购管理&quot;中最容易出选择题和辨析题的一组核心内容：固定总价合同、成本补偿合同、工料合同、合同类型与风险分配的关系、自制与外购分析。它们不是孤立法条，而是围绕一个核心问题展开：在买方和卖方之间，谁承担更多的风险？</div>
</div>",辨析卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,SRC-T-PROC-001-0001,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,合同类型、风险分配与采购决策,"T-PROC-001｜合同类型、风险分配与采购决策 本专题用于学习""项目采购管理""中最容易出选择题和辨析题的一组核心内容：固定总价合同、成本补偿合同、工料合同、合同类型与风险分配的关系、自制与外购分析。它们不是孤立法条，而是围绕一个核心问题展开：在买方和卖方之间，谁承担更多的风险？",,,,,,,,,,sha256:2012d007b846b4187be20263,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::辨析卡,100,final,通过内容、来源和工程门禁
软考::系统集成项目管理工程师::专题学习::11_采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,"工料合同（Time and Materials,的考试要点是什么？","<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>工料合同（Time and Materials, T&amp;M） [定义｜工料合同] 买方按实际消耗的工时和材料向卖方付款的合同。兼具固定总价和成本补偿的特点：小时费率和材料单价相对固定（像固定总价），但总金额取决于实际消耗量（像成本补偿）。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>工料合同（Time and Materials, T&amp;M） [定义｜工料合同] 买方按实际消耗的工时和材料向卖方付款的合同。兼具固定总价和成本补偿的特点：小时费率和材料单价相对固定（像固定总价），但总金额取决于实际消耗量（像成本补偿）。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>抓住题干中的对象、动作和输出，不背整段讲义。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>合同</div>
<div class=""section-title"">【关联专题】</div>
<div>T-PROC-001 合同类型、风险分配与采购决策</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-PROC-001-0005：合同类型、风险分配与采购决策 &gt; 三种基本合同类型 &gt; 工料合同（Time and Materials, T&amp;M）；工料合同（Time and Materials, T&amp;M） [定义｜工料合同] 买方按实际消耗的工时和材料向卖方付款的合同。兼具固定总价和成本补偿的特点：小时费率和材料单价相对固定（像固定总价），但总金额取决于实际消耗量（像成本补偿）。</div>
</div>",概念卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,SRC-T-PROC-001-0005,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,"合同类型、风险分配与采购决策 > 三种基本合同类型 > 工料合同（Time and Materials, T&M）","工料合同（Time and Materials, T&M） [定义｜工料合同] 买方按实际消耗的工时和材料向卖方付款的合同。兼具固定总价和成本补偿的特点：小时费率和材料单价相对固定（像固定总价），但总金额取决于实际消耗量（像成本补偿）。",,,,,,,,,,sha256:9b7bf88a03ec662cba5c9032,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::概念卡,100,final,通过内容、来源和工程门禁
软考::系统集成项目管理工程师::专题学习::11_采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,合同类型与风险分配的关系的考试要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>合同类型与风险分配的关系 这是高考频考点。合同类型的本质问题是：谁来承担成本超支的风险？</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>合同类型与风险分配的关系 这是高考频考点。合同类型的本质问题是：谁来承担成本超支的风险？。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>抓住题干中的对象、动作和输出，不背整段讲义。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、问题、合同</div>
<div class=""section-title"">【关联专题】</div>
<div>T-PROC-001 合同类型、风险分配与采购决策</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-PROC-001-0006：合同类型、风险分配与采购决策 &gt; 合同类型与风险分配的关系；合同类型与风险分配的关系 这是高考频考点。合同类型的本质问题是：谁来承担成本超支的风险？</div>
</div>",概念卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,SRC-T-PROC-001-0006,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,合同类型、风险分配与采购决策 > 合同类型与风险分配的关系,合同类型与风险分配的关系 这是高考频考点。合同类型的本质问题是：谁来承担成本超支的风险？,,,,,,,,,,sha256:55f8fc8b55eff0c6c647bbfc,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::概念卡,100,final,通过内容、来源和工程门禁
软考::系统集成项目管理工程师::专题学习::11_采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,自制与外购分析的考试要点是什么？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>自制与外购分析 采购管理中的另一个重要决策是：这项工作是自己做，还是从外部采购？ [定义｜自制与外购分析] 自制或外购分析是一种通用的管理技术，用于确定某项工作由项目团队自行完成还是从外部采购更为合理。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>自制与外购分析 采购管理中的另一个重要决策是：这项工作是自己做，还是从外部采购？ [定义｜自制与外购分析] 自制或外购分析是一种通用的管理技术，用于确定某项工作由项目团队自行完成还是从外部采购更为合理。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>抓住题干中的对象、动作和输出，不背整段讲义。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>定义识别、场景判断、角色/流程边界。</div>
<div class=""section-title"">【关联专题】</div>
<div>T-PROC-001 合同类型、风险分配与采购决策</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-PROC-001-0007：合同类型、风险分配与采购决策 &gt; 自制与外购分析；自制与外购分析 采购管理中的另一个重要决策是：这项工作是自己做，还是从外部采购？ [定义｜自制与外购分析] 自制或外购分析是一种通用的管理技术，用于确定某项工作由项目团队自行完成还是从外部采购更为合理。</div>
</div>",概念卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,SRC-T-PROC-001-0007,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,合同类型、风险分配与采购决策 > 自制与外购分析,自制与外购分析 采购管理中的另一个重要决策是：这项工作是自己做，还是从外部采购？ [定义｜自制与外购分析] 自制或外购分析是一种通用的管理技术，用于确定某项工作由项目团队自行完成还是从外部采购更为合理。,,,,,,,,,,sha256:92161c280700ac8dfb993c66,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::概念卡,100,final,通过内容、来源和工程门禁
软考::系统集成项目管理工程师::专题学习::11_采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,本轮真题覆盖增强类案例应从哪些角度分析？,"<div class=""answer-block"">
<div class=""section-title"">【答案】</div>
<div>本轮真题覆盖增强：合同类型与风险分配 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。题库和案例常考需求明确时选固定总价、需求不确定时成本补偿风险，以及索赔必须依据合同。</div>
</div>","<div class=""extra"">
<div class=""section-title"">【理解】</div>
<div>本轮真题覆盖增强：合同类型与风险分配 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。题库和案例常考需求明确时选固定总价、需求不确定时成本补偿风险，以及索赔必须依据合同。。这张卡来自源材料中的具体段落，用于把讲义内容改写为可回忆判断。</div>
<div class=""section-title"">【记忆线索】</div>
<div>抓住题干中的对象、动作和输出，不背整段讲义。</div>
<div class=""section-title"">【易错点】</div>
<div>避免把相邻概念按字面相似性混用。</div>
<div class=""section-title"">【题干信号】</div>
<div>风险、合同、索赔</div>
<div class=""section-title"">【关联专题】</div>
<div>T-PROC-001 合同类型、风险分配与采购决策</div>
<div class=""section-title"">【来源】</div>
<div>SRC-T-PROC-001-0009：合同类型、风险分配与采购决策 &gt; 本轮真题覆盖增强：合同类型与风险分配；本轮真题覆盖增强：合同类型与风险分配 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。题库和案例常考需求明确时选固定总价、需求不确定时成本补偿风险，以及索赔必须依据合同。</div>
</div>",案例模板卡,B,3,下午案例,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,SRC-T-PROC-001-0009,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,合同类型、风险分配与采购决策 > 本轮真题覆盖增强：合同类型与风险分配,本轮真题覆盖增强：合同类型与风险分配 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。题库和案例常考需求明确时选固定总价、需求不确定时成本补偿风险，以及索赔必须依据合同。,,,,,,,,,,sha256:72e49f03457359b28360f5d1,ruankao ruankao::anki_build::20260520_223914 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::下午案例 ruankao::importance::B ruankao::source_grounded ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::案例模板卡,100,final,通过内容、来源和工程门禁
