Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,题干出现“少数关键原因”时，应想到哪种质量工具？,帕累托图。,帕累托图用于识别导致大多数问题的少数关键原因。,关键词识别卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,topic package,,,,,,,,,,,,sha256:78906480d5a652ca77d4e632,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,题干出现“分析问题原因结构”时，应想到哪种质量工具？,因果图/鱼骨图。,它用于从人、机、料、法、环等角度分析原因，不是用来排序主要少数。,关键词识别卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,topic package,,,,,,,,,,,,sha256:e95279f2c03f778bcf437180,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,直方图 vs 帕累托图的核心区别是什么？,直方图看数据分布形态；帕累托图按频数或影响排序找关键少数。,看分布用直方图；找优先改进对象用帕累托图。,辨析卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,line 3,,,,,,,,,,,,sha256:c6702c07471f17ad775ead86,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-003_质量问题案例模板：缺陷、测试、验收与纠偏,RuankaoTopicCard,质量案例“三问诊断法”是什么？,标准是否明确 → 过程是否保证 → 结果是否控制和纠偏。,把缺陷、测试、验收争议分别落回质量计划、QA、QC 和确认范围。,案例模板卡,A,3,下午案例,质量管理,T-QUAL-003,质量问题案例模板：缺陷、测试、验收与纠偏,topic_learning_packages/topics/08_质量管理/T-QUAL-003_专题学习包_质量问题案例模板缺陷测试验收与纠偏.md,topic package,,,,,,,,,,,,sha256:4f28ee9824faeff34ea81e30,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::质量管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-003 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-003_质量问题案例模板：缺陷、测试、验收与纠偏,RuankaoTopicCard,发现产品缺陷后，质量管理动作链是什么？,记录缺陷 → 分析原因 → 制定纠正/缺陷补救措施 → 修复和复测 → 更新经验教训。,不要只让开发人员口头修复，缺陷要闭环。,流程卡,B,3,下午案例,质量管理,T-QUAL-003,质量问题案例模板：缺陷、测试、验收与纠偏,topic_learning_packages/topics/08_质量管理/T-QUAL-003_专题学习包_质量问题案例模板缺陷测试验收与纠偏.md,topic package,,,,,,,,,,,,sha256:4f3987be1bc79c6050fd1f34,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::质量管理 ruankao::exam_use::下午案例 ruankao::importance::B ruankao::topic ruankao::topic::T-QUAL-003 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,沟通渠道数公式是什么？,沟通渠道数 = n(n-1)/2。,n 是参与沟通的人数。新增 1 人后，新增渠道数等于原人数。,公式卡,A,2,计算题,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,topic package,,,,,,,,,,,,sha256:5bf8e28ba512f6ae27efc32c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::计算题 ruankao::formula ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,项目团队 8 人，沟通渠道数是多少？若新增 1 人，增加多少条？,8人渠道数=8×7/2=28；9人渠道数=9×8/2=36，增加8条。,常见错法：只把人数加 1，不重新按公式计算。,计算卡,A,2,计算题,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,line 92,,,,,,,,,,,,sha256:5e5f7ea0762f6e0447eb1191,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::计算题 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::计算卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,推式沟通、拉式沟通、交互式沟通如何区分？,推式是发送给特定对象；拉式是让对象自行获取；交互式是多方实时双向交流。,会议/电话是交互式；邮件通知是推式；知识库公告常是拉式。,辨析卡,A,2,上午选择,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,topic package,,,,,,,,,,,,sha256:05a4b9220b6aeff75fa3ee5c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,责任分配矩阵 RAM 的作用是什么？,把工作包或活动与责任人/组织单元对应起来，明确谁负责什么。,RACI 是 RAM 的一种表达方式。,概念卡,A,2,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 3,,,,,,,,,,,,sha256:16bfb35ff8d8de71d88be96d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-HR-001 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,RACI 中 R 和 A 的区别是什么？,R 是实际执行/负责完成工作的人；A 是最终对结果负责并有批准责任的人，通常每项工作 A 唯一。,多个 R 可以并存，但 A 不宜多个。,辨析卡,A,2,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 3,,,,,,,,,,,,sha256:e3f5bb87ae0dca312efa82b6,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-HR-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,塔克曼团队发展五阶段的关键词是什么？,形成、震荡、规范、成熟、解散。,冲突集中爆发多在震荡期；效率稳定提升多在规范和成熟期。,关键词识别卡,B,3,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 47,,,,,,,,,,,,sha256:f7018ccf726c8e4429716ca5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::topic ruankao::topic::T-HR-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险 vs 问题的核心区别是什么？,风险是尚未发生的不确定事件；问题是已经发生并正在影响项目的事件。,风险发生后要转入问题日志并执行应对或权变措施。,辨析卡,A,2,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,line 1,,,,,,,,,,,,sha256:c3e9a7e0eba01845639b7142,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险规避 vs 风险转移的核心区别是什么？,规避是改变计划以消除威胁或其影响；转移是把风险责任或影响转给第三方。,买保险、外包常是转移；取消高风险方案常是规避。,辨析卡,A,2,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,topic package,,,,,,,,,,,,sha256:828c98f0449321f7fb3f1f13,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险识别后，应在风险登记册中至少记录什么？,风险描述、原因、可能影响、责任人、应对策略、触发条件和状态。,风险登记册是后续定性/定量分析和应对计划的基础。,流程卡,A,3,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,topic package,,,,,,,,,,,,sha256:ab11f3cc7e22827f8e4ff691,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV_与决策树,RuankaoTopicCard,EMV 的公式是什么？,EMV = 概率 × 影响金额；多个分支的 EMV 要分别计算后汇总。,EMV 是期望值，不等于最可能结果。,公式卡,A,2,计算题,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,line 1,,,,,,,,,,,,sha256:0b801153a4a906f32dae4b0e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::计算题 ruankao::formula ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV_与决策树,RuankaoTopicCard,定性风险分析 vs 定量风险分析的核心区别是什么？,定性分析用于排序风险优先级；定量分析用数值方法估算风险对目标的影响。,概率影响矩阵常用于定性；EMV、决策树、蒙特卡罗偏定量。,辨析卡,A,2,上午选择,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,line 3,,,,,,,,,,,,sha256:adbc969fbb5a97b4621c2fa6,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV_与决策树,RuankaoTopicCard,风险发生概率 30%，一旦发生损失 20 万元，EMV 是多少？,EMV=0.3×(-20)=-6 万元。,收益用正数，损失用负数；决策树比较时要注意符号。,计算卡,A,2,计算题,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,line 9,,,,,,,,,,,,sha256:acf8e4cb5682921a042247d5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::计算题 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::计算卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,固定总价合同、成本补偿合同、工料合同的风险分配有什么差异？,固定总价合同卖方成本风险较高；成本补偿合同买方成本风险较高；工料合同介于二者之间。,需求明确适合总价；范围不清或研发性强更可能用成本补偿或工料。,辨析卡,A,2,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,line 3,,,,,,,,,,,,sha256:568fff12653cabe4ca1aa954,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,题干强调“范围清楚、价格固定、卖方承担超支风险”时，应想到哪类合同？,固定总价合同。,若强调按实际成本报销并加费用，通常是成本补偿类合同。,关键词识别卡,A,2,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,topic package,,,,,,,,,,,,sha256:f4c00d9dfb81ab560f04c00b,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::采购与合同管理::T-PROC-001_合同类型、风险分配与采购决策,RuankaoTopicCard,合同争议案例通常从哪些角度答？,合同范围和验收标准、变更是否批准、索赔时限和证据、付款条件、分包和合同收尾。,先回到合同条款，再判断管理流程是否合规。,案例模板卡,A,3,下午案例,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,topic_learning_packages/topics/11_采购与合同管理/T-PROC-001_专题学习包_合同类型选择与风险分配.md,topic package,,,,,,,,,,,,sha256:f8ee0276499e521060a5d0b3,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-PROC-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::采购与合同管理::T-PROC-002_招投标、政府采购与采购流程管理,RuankaoTopicCard,招投标的一般管理链路是什么？,编制招标文件 → 发布招标公告/邀请 → 投标 → 开标 → 评标 → 定标/中标通知 → 签订合同。,具体法定时限和比例属于待核验，不进正式强记卡。,流程卡,A,3,上午选择,采购与合同管理,T-PROC-002,招投标、政府采购与采购流程管理,topic_learning_packages/topics/11_采购与合同管理/T-PROC-002_专题学习包_招投标政府采购与采购流程管理.md,topic package,,,,,,,,,,,,sha256:9e9c01286c62e9b60b402286,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-PROC-002 ruankao::type::流程卡,80,final,B：待核验内容未隔离
软考::系统集成项目管理工程师::专题学习::采购与合同管理::T-PROC-002_招投标、政府采购与采购流程管理,RuankaoTopicCard,投标文件送达考点的核心判断是什么？,以招标文件规定地点和截止时间前“送达”为准，不是寄出时间。,逾期送达通常应拒收或不予接受，具体表述以法规和题干为准。,关键词识别卡,A,2,上午选择,采购与合同管理,T-PROC-002,招投标、政府采购与采购流程管理,topic_learning_packages/topics/11_采购与合同管理/T-PROC-002_专题学习包_招投标政府采购与采购流程管理.md,topic package,,,,,,,,,,,,sha256:755d332b49233bc1574b8577,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-PROC-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::配置变更知识产权与法律法规::T-CFG-001_配置管理：配置项、基线、配置库与版本控制,RuankaoTopicCard,配置基线是什么？,经过正式评审和批准、作为后续变更控制基础的一组配置项状态。,基线建立后不能随意修改，修改应走配置/变更控制。,概念卡,A,2,上午选择,配置变更知识产权与法律法规,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,topic package,,,,,,,,,,,,sha256:d77e61d53cce148b6e2f8863,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-CFG-001 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::配置变更知识产权与法律法规::T-CFG-001_配置管理：配置项、基线、配置库与版本控制,RuankaoTopicCard,开发库、受控库、产品库的核心区别是什么？,开发库用于开发人员日常修改；受控库保存已受控和评审的配置项；产品库存放可发布或交付的产品版本。,权限和稳定性从开发库到产品库逐步提高。,辨析卡,A,2,上午选择,配置变更知识产权与法律法规,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,line 38,,,,,,,,,,,,sha256:9390619c3f45c40e371d9217,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-CFG-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::配置变更知识产权与法律法规::T-CFG-001_配置管理：配置项、基线、配置库与版本控制,RuankaoTopicCard,配置管理 vs 变更管理的核心区别是什么？,配置管理管配置项的身份、版本、基线和状态；变更管理管是否允许改变以及如何批准改变。,版本控制、配置审计偏配置；变更请求、CCB 审批偏变更。,辨析卡,A,2,上午选择,配置变更知识产权与法律法规,T-CFG-001,配置管理：配置项、基线、配置库与版本控制,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-CFG-001_专题学习包_配置管理配置项基线配置库与版本控制.md,line 1,,,,,,,,,,,,sha256:0649d767a6ef2973365a4350,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-CFG-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::配置变更知识产权与法律法规::T-LAW-001_法律法规基础、合同法、招投标法与政府采购法考点,RuankaoTopicCard,合同成立 vs 合同生效的核心区别是什么？,成立是当事人意思表示达成一致；生效是合同具备法律效力并能约束当事人。,有些合同成立后还需批准、登记或满足条件才生效。,辨析卡,A,3,上午选择,配置变更知识产权与法律法规,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,line 9,,,,,,,,,,,,sha256:314f11d3e2f10666ce198180,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-LAW-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::配置变更知识产权与法律法规::T-LAW-001_法律法规基础、合同法、招投标法与政府采购法考点,RuankaoTopicCard,GB、GB/T、GB/Z 分别常表示什么？,GB 通常表示国家标准；GB/T 通常表示推荐性国家标准；GB/Z 通常表示国家标准化指导性技术文件。,具体标准版本和现行状态需核验。,关键词识别卡,A,2,上午选择,配置变更知识产权与法律法规,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,topic_learning_packages/topics/12_配置变更知识产权与法律法规/T-LAW-001_专题学习包_法律法规基础合同法招投标法与政府采购法考点.md,topic package,,,,,,,,,,,,sha256:eb261021f3af9774482e307d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-LAW-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::信息系统技术基础::T-INFO-002_企业信息化系统：ERP、CRM、SCM、BI、EAI_辨析,RuankaoTopicCard,ERP、CRM、SCM、BI、EAI 的一句话定位是什么？,ERP 管企业内部资源；CRM 管客户关系；SCM 管供应链协同；BI 做数据分析和决策支持；EAI 做企业应用集成。,题干问“洞察/决策”多是 BI；问“打通应用接口”多是 EAI。,辨析卡,A,2,上午选择,信息系统技术基础,T-INFO-002,企业信息化系统：ERP、CRM、SCM、BI、EAI 辨析,topic_learning_packages/topics/13_信息系统技术基础/T-INFO-002_专题学习包_企业信息化系统ERP_CRM_SCM_BI_EAI辨析.md,line 1,,,,,,,,,,,,sha256:bbaf041fd85283b730d67628,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::信息系统技术基础 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INFO-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::信息系统技术基础::T-INFO-002_企业信息化系统：ERP、CRM、SCM、BI、EAI_辨析,RuankaoTopicCard,ERP vs CRM 的核心区别是什么？,ERP 关注企业内部资源和业务流程集成；CRM 关注客户信息、销售、服务和营销。,客户满意、客户价值和客户数据多指 CRM。,辨析卡,A,2,上午选择,信息系统技术基础,T-INFO-002,企业信息化系统：ERP、CRM、SCM、BI、EAI 辨析,topic_learning_packages/topics/13_信息系统技术基础/T-INFO-002_专题学习包_企业信息化系统ERP_CRM_SCM_BI_EAI辨析.md,line 1,,,,,,,,,,,,sha256:3794d1b013ab1d37d35ba4e5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::信息系统技术基础 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INFO-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::信息系统技术基础::T-INFO-002_企业信息化系统：ERP、CRM、SCM、BI、EAI_辨析,RuankaoTopicCard,题干出现哪些信号时，应想到 BI？,数据仓库、OLAP、数据挖掘、商业信息分析、辅助决策、洞察力。,BI 不是直接管理库存或客户服务流程。,关键词识别卡,A,2,上午选择,信息系统技术基础,T-INFO-002,企业信息化系统：ERP、CRM、SCM、BI、EAI 辨析,topic_learning_packages/topics/13_信息系统技术基础/T-INFO-002_专题学习包_企业信息化系统ERP_CRM_SCM_BI_EAI辨析.md,topic package,,,,,,,,,,,,sha256:a70d6be8f07dc77df6788f96,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::信息系统技术基础 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-INFO-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-001_下午案例题通用审题与答题方法,RuankaoTopicCard,下午案例题“三层审题法”是什么？,事实层提取问题事实；管理层映射到知识域和过程；答题层组织原因、影响和措施。,不要直接抄背景，要把事实翻译成管理问题。,案例模板卡,A,3,下午案例,案例分析专题,T-CASE-001,下午案例题通用审题与答题方法,topic_learning_packages/topics/14_案例分析专题/T-CASE-001_专题学习包_下午案例题通用审题与答题方法.md,topic package,,,,,,,,,,,,sha256:5d8c8863737dfdf70b690f2e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-001_下午案例题通用审题与答题方法,RuankaoTopicCard,案例题写措施时，为什么必须对应原因？,评分通常看措施是否能解决题干暴露的问题；空泛写“加强管理”难以得分。,推荐句式：因为出现 X 问题，所以应采取 Y 管理动作。,案例模板卡,A,3,下午案例,案例分析专题,T-CASE-001,下午案例题通用审题与答题方法,topic_learning_packages/topics/14_案例分析专题/T-CASE-001_专题学习包_下午案例题通用审题与答题方法.md,topic package,,,,,,,,,,,,sha256:9dfb0161f3f36e336ade1489,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-001 ruankao::type::案例模板卡,100,final,A：通过质量门禁
